"tick","Remaining Humans","Remaining Zombies"
1.0,1,150
2.0,2,150
3.0,2,150
4.0,3,150
5.0,4,150
6.0,4,150
7.0,4,150
8.0,5,150
9.0,6,150
10.0,6,150
11.0,7,150
12.0,7,150
13.0,8,150
14.0,8,150
15.0,8,150
16.0,9,150
17.0,9,150
18.0,10,150
19.0,10,150
20.0,10,150
21.0,10,150
22.0,10,150
23.0,10,150
24.0,10,150
25.0,10,150
26.0,10,150
27.0,10,150
28.0,10,150
29.0,10,150
30.0,10,150
31.0,10,150
32.0,10,150
33.0,10,150
34.0,10,150
35.0,10,150
36.0,10,150
37.0,10,150
38.0,10,150
39.0,10,150
40.0,10,150
41.0,10,150
42.0,10,150
43.0,10,150
44.0,10,150
45.0,10,150
46.0,10,150
47.0,10,150
48.0,10,150
49.0,10,150
50.0,10,150
51.0,10,150
52.0,10,150
53.0,10,150
54.0,10,150
55.0,10,150
56.0,10,150
57.0,10,150
58.0,10,150
59.0,10,150
60.0,10,150
61.0,10,150
62.0,10,150
63.0,10,150
64.0,10,150
65.0,10,150
66.0,10,150
67.0,10,150
68.0,10,150
69.0,10,150
