"tick","Remaining Humans","Remaining Zombies"
398.0,150,150
399.0,150,150
400.0,150,150
401.0,150,150
402.0,150,150
403.0,150,150
404.0,150,150
405.0,150,150
406.0,150,150
407.0,150,150
408.0,150,150
409.0,150,150
410.0,150,150
411.0,150,150
412.0,150,150
413.0,150,150
414.0,150,150
415.0,150,150
416.0,150,150
417.0,150,150
418.0,150,150
419.0,150,150
420.0,150,150
421.0,150,150
422.0,150,150
423.0,150,150
424.0,150,150
425.0,150,150
426.0,150,150
427.0,150,150
428.0,150,150
429.0,150,150
430.0,150,150
431.0,150,150
432.0,150,150
433.0,150,150
434.0,150,150
435.0,150,150
436.0,150,150
437.0,150,150
438.0,150,150
439.0,150,150
440.0,150,150
441.0,150,150
442.0,150,150
443.0,150,150
444.0,150,150
445.0,150,150
446.0,150,150
447.0,150,150
448.0,150,150
449.0,150,150
450.0,150,150
451.0,150,150
452.0,150,150
453.0,150,150
454.0,150,150
455.0,150,150
456.0,150,150
