"tick","Remaining Humans","Remaining Zombies"
1.0,50,1
2.0,50,1
3.0,50,1
4.0,50,1
5.0,49,2
6.0,49,2
7.0,49,2
8.0,48,3
9.0,47,4
10.0,46,5
11.0,46,5
12.0,46,5
13.0,45,6
14.0,45,6
15.0,43,8
16.0,42,9
17.0,42,9
18.0,41,10
19.0,40,11
20.0,39,12
21.0,39,12
22.0,38,13
23.0,36,15
24.0,36,15
25.0,35,16
26.0,33,18
27.0,31,20
28.0,29,22
29.0,27,24
30.0,24,27
31.0,22,29
32.0,21,30
33.0,21,30
34.0,18,33
35.0,14,37
36.0,12,39
37.0,10,41
38.0,8,43
39.0,7,44
40.0,7,44
41.0,6,45
42.0,5,46
43.0,3,48
44.0,3,48
45.0,2,49
46.0,2,49
47.0,2,49
48.0,1,50
49.0,1,50
50.0,1,50
51.0,0,51
52.0,0,51
53.0,0,51
54.0,0,51
55.0,0,51
56.0,0,51
57.0,0,51
58.0,0,51
59.0,0,51
60.0,0,51
61.0,0,51
62.0,0,51
63.0,0,51
64.0,0,51
65.0,0,51
66.0,0,51
67.0,0,51
68.0,0,51
69.0,0,51
70.0,0,51
71.0,0,51
72.0,0,51
73.0,0,51
74.0,0,51
75.0,0,51
76.0,0,51
77.0,0,51
78.0,0,51
79.0,0,51
80.0,0,51
81.0,0,51
82.0,0,51
83.0,0,51
84.0,0,51
85.0,0,51
86.0,0,51
87.0,0,51
88.0,0,51
89.0,0,51
90.0,0,51
91.0,0,51
92.0,0,51
93.0,0,51
94.0,0,51
95.0,0,51
96.0,0,51
97.0,0,51
98.0,0,51
99.0,0,51
100.0,0,51
101.0,0,51
102.0,0,51
103.0,0,51
104.0,0,51
105.0,0,51
106.0,0,51
107.0,0,51
108.0,0,51
109.0,0,51
110.0,0,51
111.0,0,51
112.0,0,51
113.0,0,51
114.0,0,51
115.0,0,51
116.0,0,51
117.0,0,51
118.0,0,51
119.0,0,51
120.0,0,51
121.0,0,51
122.0,0,51
123.0,0,51
124.0,0,51
125.0,0,51
126.0,0,51
127.0,0,51
128.0,0,51
129.0,0,51
130.0,0,51
131.0,0,51
132.0,0,51
133.0,0,51
134.0,0,51
135.0,0,51
136.0,0,51
137.0,0,51
138.0,0,51
139.0,0,51
140.0,0,51
141.0,0,51
142.0,0,51
143.0,0,51
144.0,0,51
145.0,0,51
146.0,0,51
147.0,0,51
148.0,0,51
149.0,0,51
150.0,0,51
151.0,0,51
152.0,0,51
153.0,0,51
154.0,0,51
155.0,0,51
156.0,0,51
157.0,0,51
158.0,0,51
159.0,0,51
160.0,0,51
161.0,0,51
162.0,0,51
163.0,0,51
164.0,0,51
165.0,0,51
166.0,0,51
167.0,0,51
168.0,0,51
169.0,0,51
170.0,0,51
171.0,0,51
172.0,0,51
173.0,0,51
174.0,0,51
175.0,0,51
176.0,0,51
177.0,0,51
178.0,0,51
179.0,0,51
180.0,0,51
181.0,0,51
182.0,0,51
183.0,0,51
184.0,0,51
185.0,0,51
186.0,0,51
187.0,0,51
188.0,0,51
189.0,0,51
190.0,0,51
191.0,0,51
192.0,0,51
193.0,0,51
194.0,0,51
195.0,0,51
196.0,0,51
197.0,0,51
198.0,0,51
199.0,0,51
200.0,0,51
201.0,0,51
202.0,0,51
203.0,0,51
204.0,0,51
205.0,0,51
206.0,0,51
207.0,0,51
208.0,0,51
209.0,0,51
210.0,0,51
211.0,0,51
212.0,0,51
213.0,0,51
214.0,0,51
215.0,0,51
216.0,0,51
217.0,0,51
218.0,0,51
219.0,0,51
220.0,0,51
221.0,0,51
222.0,0,51
223.0,0,51
224.0,0,51
225.0,0,51
226.0,0,51
227.0,0,51
228.0,0,51
229.0,0,51
230.0,0,51
231.0,0,51
232.0,0,51
233.0,0,51
234.0,0,51
235.0,0,51
236.0,0,51
237.0,0,51
238.0,0,51
239.0,0,51
240.0,0,51
241.0,0,51
242.0,0,51
243.0,0,51
244.0,0,51
245.0,0,51
246.0,0,51
247.0,0,51
248.0,0,51
249.0,0,51
250.0,0,51
251.0,0,51
252.0,0,51
253.0,0,51
254.0,0,51
255.0,0,51
256.0,0,51
257.0,0,51
258.0,0,51
259.0,0,51
260.0,0,51
261.0,0,51
262.0,0,51
263.0,0,51
264.0,0,51
265.0,0,51
266.0,0,51
267.0,0,51
268.0,0,51
269.0,0,51
270.0,0,51
271.0,0,51
272.0,0,51
273.0,0,51
274.0,0,51
275.0,0,51
276.0,0,51
277.0,0,51
